cLevel1NursingCarePerDay,Cost,Strategy 1,Strategy 2,Strategy 3,QALY,Strategy 1,Strategy 2,Strategy 3,LY,Strategy 1,Strategy 2,Strategy 3,ICER ($/QALY),Strategy 1,Strategy 2,Strategy 3
200.0,,4486.613242860942,4141.307865515886,4012.5495149202306,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
204.0,,4494.293242860941,4148.979865515886,4023.2161815868976,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
208.0,,4501.97324286094,4156.651865515885,4033.8828482535637,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
212.0,,4509.653242860941,4164.323865515886,4044.5495149202306,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
216.0,,4517.333242860941,4171.995865515886,4055.2161815868976,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
220.0,,4525.013242860941,4179.667865515886,4065.8828482535637,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
224.0,,4532.693242860942,4187.339865515885,4076.5495149202306,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
228.0,,4540.373242860941,4195.011865515886,4087.2161815868976,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
232.0,,4548.053242860941,4202.683865515885,4097.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
236.0,,4555.733242860941,4210.355865515886,4108.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
240.0,,4563.413242860941,4218.027865515885,4119.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
244.0,,4571.093242860941,4225.699865515886,4129.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
248.0,,4578.7732428609415,4233.3718655158855,4140.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
252.0,,4586.453242860941,4241.043865515886,4151.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
256.0,,4594.133242860941,4248.7158655158855,4161.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
260.0,,4601.813242860941,4256.387865515885,4172.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
264.0,,4609.493242860941,4264.059865515886,4183.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
268.0,,4617.173242860941,4271.731865515886,4193.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
272.0,,4624.8532428609415,4279.403865515886,4204.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
276.0,,4632.533242860942,4287.075865515885,4215.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
280.0,,4640.213242860941,4294.747865515886,4225.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
284.0,,4647.8932428609405,4302.419865515885,4236.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
288.0,,4655.573242860941,4310.091865515886,4247.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
292.0,,4663.253242860941,4317.763865515885,4257.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
296.0,,4670.933242860941,4325.435865515886,4268.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
300.0,,4678.613242860942,4333.107865515885,4279.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
304.0,,4686.293242860941,4340.779865515886,4289.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
308.0,,4693.97324286094,4348.451865515885,4300.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
312.0,,4701.653242860941,4356.123865515886,4311.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
316.0,,4709.333242860941,4363.795865515885,4321.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
320.0,,4717.013242860941,4371.467865515886,4332.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
324.0,,4724.693242860942,4379.1398655158855,4343.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
328.0,,4732.373242860942,4386.811865515885,4353.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
332.0,,4740.053242860942,4394.483865515886,4364.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
336.0,,4747.733242860942,4402.155865515886,4375.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
340.0,,4755.413242860941,4409.827865515886,4385.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
344.0,,4763.093242860941,4417.499865515885,4396.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
348.0,,4770.7732428609415,4425.171865515886,4407.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
352.0,,4778.453242860942,4432.843865515885,4417.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
356.0,,4786.133242860942,4440.515865515886,4428.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
360.0,,4793.8132428609415,4448.187865515885,4439.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
364.0,,4801.493242860941,4455.859865515886,4449.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
368.0,,4809.173242860941,4463.531865515885,4460.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
372.0,,4816.8532428609415,4471.203865515886,4471.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,3.1641060527928855
376.0,,4824.533242860942,4478.875865515885,4481.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,772.5200895487028
380.0,,4832.213242860942,4486.547865515886,4492.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,1541.8760730446127
384.0,,4839.893242860941,4494.219865515885,4503.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,2311.2320565407563
388.0,,4847.573242860942,4501.891865515886,4513.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,3080.588040036432
392.0,,4855.253242860941,4509.5638655158855,4524.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,3849.944023532576
396.0,,4862.933242860941,4517.235865515885,4535.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,4619.30000702872
400.0,,4870.613242860942,4524.9078655158855,4545.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,5388.655990524396
404.0,,4878.293242860942,4532.579865515886,4556.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,6158.011974020305
408.0,,4885.973242860941,4540.251865515886,4567.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,6927.367957516449
412.0,,4893.653242860942,4547.923865515885,4577.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,7696.723941012359
416.0,,4901.333242860942,4555.595865515886,4588.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,8466.079924508269
420.0,,4909.013242860941,4563.267865515885,4599.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,9235.435908004412
424.0,,4916.693242860942,4570.939865515886,4609.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,10004.791891500088
428.0,,4924.373242860942,4578.611865515885,4620.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,10774.147874996232
432.0,,4932.053242860941,4586.283865515886,4631.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,11543.503858492142
436.0,,4939.733242860942,4593.955865515885,4641.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,12312.859841988053
440.0,,4947.413242860942,4601.627865515886,4652.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,13082.215825483961
444.0,,4955.093242860941,4609.299865515885,4663.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,13851.571808980105
448.0,,4962.7732428609415,4616.971865515886,4673.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,14620.92779247578
452.0,,4970.453242860942,4624.643865515885,4684.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,15390.283775971924
456.0,,4978.133242860941,4632.315865515886,4695.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,16159.639759467835
460.0,,4985.8132428609415,4639.9878655158855,4705.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,16928.995742963743
464.0,,4993.493242860942,4647.659865515885,4716.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,17698.35172645989
468.0,,5001.173242860941,4655.3318655158855,4727.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,18467.707709955797
472.0,,5008.8532428609415,4663.003865515886,4737.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,19237.063693451473
476.0,,5016.533242860942,4670.675865515886,4748.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,20006.41967694762
480.0,,5024.213242860941,4678.347865515885,4759.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,20775.77566044376
484.0,,5031.893242860941,4686.019865515886,4769.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,21545.131643939436
488.0,,5039.573242860942,4693.691865515885,4780.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,22314.48762743558
492.0,,5047.253242860941,4701.363865515886,4791.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,23083.84361093149
496.0,,5054.933242860941,4709.035865515885,4801.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,23853.199594427402
500.0,,5062.613242860942,4716.707865515886,4812.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,24622.55557792331
504.0,,5070.293242860942,4724.379865515885,4823.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,25391.911561419452
508.0,,5077.973242860941,4732.051865515886,4833.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,26161.267544915132
512.0,,5085.653242860942,4739.723865515886,4844.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,26930.62352841104
516.0,,5093.333242860942,4747.395865515886,4855.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,27699.979511907182
520.0,,5101.013242860941,4755.067865515885,4865.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,28469.335495403095
524.0,,5108.693242860942,4762.739865515886,4876.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,29238.691478899003
528.0,,5116.373242860942,4770.411865515885,4887.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,30008.04746239515
532.0,,5124.053242860941,4778.083865515885,4897.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,30777.403445891057
536.0,,5131.733242860942,4785.7558655158855,4908.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,31546.759429386966
540.0,,5139.413242860942,4793.427865515886,4919.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,32316.11541288288
544.0,,5147.093242860941,4801.0998655158855,4929.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,33085.47139637879
548.0,,5154.7732428609415,4808.771865515885,4940.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,33854.82737987493
552.0,,5162.453242860942,4816.443865515886,4951.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,34624.18336337084
556.0,,5170.133242860941,4824.115865515885,4961.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,35393.53934686675
560.0,,5177.8132428609415,4831.787865515886,4972.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,36162.89533036266
564.0,,5185.493242860942,4839.459865515885,4983.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,36932.251313858804
568.0,,5193.173242860941,4847.131865515886,4993.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,37701.60729735448
572.0,,5200.8532428609415,4854.803865515885,5004.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,38470.96328085062
576.0,,5208.533242860942,4862.475865515886,5015.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,39240.31926434653
580.0,,5216.213242860941,4870.147865515886,5025.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,40009.675247842206
584.0,,5223.893242860941,4877.819865515886,5036.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,40779.031231338355
588.0,,5231.573242860942,4885.491865515885,5047.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,41548.387214834496
592.0,,5239.253242860941,4893.163865515886,5057.882848253564,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,42317.74319833017
596.0,,5246.933242860941,4900.835865515885,5068.549514920231,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,43087.099181826314
600.0,,5254.613242860942,4908.507865515885,5079.216181586898,,79.9787122743254,79.9829974572489,79.98688989031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,43856.45516532246
