pIllAppearingStrat3,Cost,Strategy 1,Strategy 2,Strategy 3,QALY,Strategy 1,Strategy 2,Strategy 3,LY,Strategy 1,Strategy 2,Strategy 3,ICER ($/QALY),Strategy 1,Strategy 2,Strategy 3
0.03,,5062.613242860942,4716.707865515886,4444.66912092023,,79.9787122743254,79.9829974572489,79.99112349031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0304,,5062.613242860942,4716.707865515886,4451.676366520231,,79.9787122743254,79.9829974572489,79.99104285031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.030799999999999998,,5062.613242860942,4716.707865515886,4458.6836121202305,,79.9787122743254,79.9829974572489,79.99096221031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0312,,5062.613242860942,4716.707865515886,4465.69085772023,,79.9787122743254,79.9829974572489,79.99088157031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.031599999999999996,,5062.613242860942,4716.707865515886,4472.69810332023,,79.9787122743254,79.9829974572489,79.990800930311,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.032,,5062.613242860942,4716.707865515886,4479.70534892023,,79.9787122743254,79.9829974572489,79.99072029031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0324,,5062.613242860942,4716.707865515886,4486.712594520231,,79.9787122743254,79.9829974572489,79.99063965031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.032799999999999996,,5062.613242860942,4716.707865515886,4493.71984012023,,79.9787122743254,79.9829974572489,79.99055901031099,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0332,,5062.613242860942,4716.707865515886,4500.72708572023,,79.9787122743254,79.9829974572489,79.99047837031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0336,,5062.613242860942,4716.707865515886,4507.73433132023,,79.9787122743254,79.9829974572489,79.99039773031099,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.034,,5062.613242860942,4716.707865515886,4514.741576920231,,79.9787122743254,79.9829974572489,79.99031709031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0344,,5062.613242860942,4716.707865515886,4521.7488225202305,,79.9787122743254,79.9829974572489,79.99023645031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0348,,5062.613242860942,4716.707865515886,4528.75606812023,,79.9787122743254,79.9829974572489,79.990155810311,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0352,,5062.613242860942,4716.707865515886,4535.76331372023,,79.9787122743254,79.9829974572489,79.99007517031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0356,,5062.613242860942,4716.707865515886,4542.77055932023,,79.9787122743254,79.9829974572489,79.98999453031098,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.036,,5062.613242860942,4716.707865515886,4549.77780492023,,79.9787122743254,79.9829974572489,79.98991389031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0364,,5062.613242860942,4716.707865515886,4556.7850505202305,,79.9787122743254,79.9829974572489,79.98983325031098,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0368,,5062.613242860942,4716.707865515886,4563.79229612023,,79.9787122743254,79.9829974572489,79.98975261031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0372,,5062.613242860942,4716.707865515886,4570.79954172023,,79.9787122743254,79.9829974572489,79.98967197031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0376,,5062.613242860942,4716.707865515886,4577.806787320231,,79.9787122743254,79.9829974572489,79.98959133031099,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.038,,5062.613242860942,4716.707865515886,4584.814032920231,,79.9787122743254,79.9829974572489,79.98951069031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.038400000000000004,,5062.613242860942,4716.707865515886,4591.82127852023,,79.9787122743254,79.9829974572489,79.98943005031099,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0388,,5062.613242860942,4716.707865515886,4598.82852412023,,79.9787122743254,79.9829974572489,79.989349410311,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0392,,5062.613242860942,4716.707865515886,4605.83576972023,,79.9787122743254,79.9829974572489,79.98926877031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.039599999999999996,,5062.613242860942,4716.707865515886,4612.84301532023,,79.9787122743254,79.9829974572489,79.98918813031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.04,,5062.613242860942,4716.707865515886,4619.8502609202305,,79.9787122743254,79.9829974572489,79.98910749031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0404,,5062.613242860942,4716.707865515886,4626.85750652023,,79.9787122743254,79.9829974572489,79.98902685031098,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0408,,5062.613242860942,4716.707865515886,4633.864752120231,,79.9787122743254,79.9829974572489,79.98894621031098,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0412,,5062.613242860942,4716.707865515886,4640.871997720231,,79.9787122743254,79.9829974572489,79.98886557031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0416,,5062.613242860942,4716.707865515886,4647.879243320231,,79.9787122743254,79.9829974572489,79.98878493031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.042,,5062.613242860942,4716.707865515886,4654.8864889202305,,79.9787122743254,79.9829974572489,79.98870429031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0424,,5062.613242860942,4716.707865515886,4661.89373452023,,79.9787122743254,79.9829974572489,79.98862365031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.042800000000000005,,5062.613242860942,4716.707865515886,4668.90098012023,,79.9787122743254,79.9829974572489,79.98854301031099,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0432,,5062.613242860942,4716.707865515886,4675.90822572023,,79.9787122743254,79.9829974572489,79.98846237031098,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0436,,5062.613242860942,4716.707865515886,4682.915471320231,,79.9787122743254,79.9829974572489,79.98838173031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.044,,5062.613242860942,4716.707865515886,4689.92271692023,,79.9787122743254,79.9829974572489,79.98830109031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0444,,5062.613242860942,4716.707865515886,4696.929962520231,,79.9787122743254,79.9829974572489,79.98822045031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0448,,5062.613242860942,4716.707865515886,4703.93720812023,,79.9787122743254,79.9829974572489,79.98813981031098,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.045200000000000004,,5062.613242860942,4716.707865515886,4710.944453720231,,79.9787122743254,79.9829974572489,79.98805917031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Strongly Dominated (Baseline),Cost Saving
0.0456,,5062.613242860942,4716.707865515886,4717.951699320231,,79.9787122743254,79.9829974572489,79.98797853031098,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,249.71201763994645
0.046,,5062.613242860942,4716.707865515886,4724.95894492023,,79.9787122743254,79.9829974572489,79.98789789031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,1683.7449465841714
0.0464,,5062.613242860942,4716.707865515886,4731.96619052023,,79.9787122743254,79.9829974572489,79.98781725031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,3165.7635105499917
0.0468,,5062.613242860942,4716.707865515886,4738.97343612023,,79.9787122743254,79.9829974572489,79.98773661031098,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,4698.217236856245
0.047200000000000006,,5062.613242860942,4716.707865515886,4745.980681720231,,79.9787122743254,79.9829974572489,79.98765597031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,6283.72526044999
0.0476,,5062.613242860942,4716.707865515886,4752.9879273202305,,79.9787122743254,79.9829974572489,79.98757533031097,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,7925.091262337753
0.048,,5062.613242860942,4716.707865515886,4759.99517292023,,79.9787122743254,79.9829974572489,79.98749469031097,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,9625.320014978013
0.0484,,5062.613242860942,4716.707865515886,4767.00241852023,,79.9787122743254,79.9829974572489,79.98741405031097,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,11387.635740367545
0.0488,,5062.613242860942,4716.707865515886,4774.009664120231,,79.9787122743254,79.9829974572489,79.98733341031098,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,13215.502516725068
0.0492,,5062.613242860942,4716.707865515886,4781.016909720231,,79.9787122743254,79.9829974572489,79.98725277031097,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,15112.647005339746
0.049600000000000005,,5062.613242860942,4716.707865515886,4788.02415532023,,79.9787122743254,79.9829974572489,79.98717213031098,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,17083.083811307097
0.05,,5062.613242860942,4716.707865515886,4795.03140092023,,79.9787122743254,79.9829974572489,79.98709149031097,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,19131.14384197525
0.0504,,5062.613242860942,4716.707865515886,4802.03864652023,,79.9787122743254,79.9829974572489,79.98701085031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,21261.50608335779
0.0508,,5062.613242860942,4716.707865515886,4809.04589212023,,79.9787122743254,79.9829974572489,79.98693021031097,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,23479.233286936036
0.0512,,5062.613242860942,4716.707865515886,4816.053137720231,,79.9787122743254,79.9829974572489,79.98684957031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,25789.81213772631
0.05160000000000001,,5062.613242860942,4716.707865515886,4823.06038332023,,79.9787122743254,79.9829974572489,79.98676893031097,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,28199.19857676886
0.052000000000000005,,5062.613242860942,4716.707865515886,4830.06762892023,,79.9787122743254,79.9829974572489,79.98668829031097,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,30713.869063718575
0.0524,,5062.613242860942,4716.707865515886,4837.074874520231,,79.9787122743254,79.9829974572489,79.98660765031099,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,33340.878710445504
0.0528,,5062.613242860942,4716.707865515886,4844.082120120231,,79.9787122743254,79.9829974572489,79.986527010311,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,36087.927384428745
0.053200000000000004,,5062.613242860942,4716.707865515886,4851.0893657202305,,79.9787122743254,79.9829974572489,79.98644637031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,38963.43508381456
0.0536,,5062.613242860942,4716.707865515886,4858.09661132023,,79.9787122743254,79.9829974572489,79.986365730311,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,41976.62814084654
0.054000000000000006,,5062.613242860942,4716.707865515886,4865.103856920231,,79.9787122743254,79.9829974572489,79.98628509031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,45137.638112862405
0.054400000000000004,,5062.613242860942,4716.707865515886,4872.11110252023,,79.9787122743254,79.9829974572489,79.98620445031099,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,48457.61559050544
0.0548,,5062.613242860942,4716.707865515886,4879.118348120231,,79.9787122743254,79.9829974572489,79.98612381031099,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,51948.861622164135
0.0552,,5062.613242860942,4716.707865515886,4886.12559372023,,79.9787122743254,79.9829974572489,79.98604317031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,55624.980013026994
0.055600000000000004,,5062.613242860942,4716.707865515886,4893.132839320231,,79.9787122743254,79.9829974572489,79.98596253031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,59501.05447999884
0.05600000000000001,,5062.613242860942,4716.707865515886,4900.14008492023,,79.9787122743254,79.9829974572489,79.98588189031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,63593.855519102486
0.056400000000000006,,5062.613242860942,4716.707865515886,4907.147330520231,,79.9787122743254,79.9829974572489,79.98580125031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,67922.08297380447
0.0568,,5062.613242860942,4716.707865515886,4914.154576120231,,79.9787122743254,79.9829974572489,79.98572061031099,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,72506.65170199228
0.0572,,5062.613242860942,4716.707865515886,4921.16182172023,,79.9787122743254,79.9829974572489,79.98563997031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,77371.02954678319
0.057600000000000005,,5062.613242860942,4716.707865515886,4928.16906732023,,79.9787122743254,79.9829974572489,79.98555933031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,82541.63913635445
0.058,,5062.613242860942,4716.707865515886,4935.17631292023,,79.9787122743254,79.9829974572489,79.98547869031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,88048.33803914819
0.05840000000000001,,5062.613242860942,4716.707865515886,4942.183558520231,,79.9787122743254,79.9829974572489,79.98539805031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,93924.99568747813
0.058800000000000005,,5062.613242860942,4716.707865515886,4949.19080412023,,79.9787122743254,79.9829974572489,79.98531741031098,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,100210.19063009552
0.0592,,5062.613242860942,4716.707865515886,4956.19804972023,,79.9787122743254,79.9829974572489,79.98523677031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,106948.05842922658
0.0596,,5062.613242860942,4716.707865515886,4963.20529532023,,79.9787122743254,79.9829974572489,79.98515613031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,114189.32960898658
0.060000000000000005,,5062.613242860942,4716.707865515886,4970.212540920231,,79.9787122743254,79.9829974572489,79.98507549031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,121992.60927591228
0.06040000000000001,,5062.613242860942,4716.707865515886,4977.219786520231,,79.9787122743254,79.9829974572489,79.98499485031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,130425.96670111225
0.06080000000000001,,5062.613242860942,4716.707865515886,4984.22703212023,,79.9787122743254,79.9829974572489,79.98491421031099,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,139568.92616755594
0.061200000000000004,,5062.613242860942,4716.707865515886,4991.23427772023,,79.9787122743254,79.9829974572489,79.98483357031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,149514.982423182
0.0616,,5062.613242860942,4716.707865515886,4998.24152332023,,79.9787122743254,79.9829974572489,79.98475293031099,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,160374.80943691725
0.062000000000000006,,5062.613242860942,4716.707865515886,5005.24876892023,,79.9787122743254,79.9829974572489,79.98467229031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,172280.39614020643
0.062400000000000004,,5062.613242860942,4716.707865515886,5012.256014520231,,79.9787122743254,79.9829974572489,79.98459165031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,185390.437352002
0.0628,,5062.613242860942,4716.707865515886,5019.26326012023,,79.9787122743254,79.9829974572489,79.98451101031098,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,199897.4480538317
0.0632,,5062.613242860942,4716.707865515886,5026.270505720231,,79.9787122743254,79.9829974572489,79.98443037031097,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,216037.2798584401
0.0636,,5062.613242860942,4716.707865515886,5033.27775132023,,79.9787122743254,79.9829974572489,79.98434973031098,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,234102.0424653922
0.064,,5062.613242860942,4716.707865515886,5040.284996920231,,79.9787122743254,79.9829974572489,79.98426909031097,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,254457.9415672
0.06440000000000001,,5062.613242860942,4716.707865515886,5047.2922425202305,,79.9787122743254,79.9829974572489,79.98418845031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,277570.3633625925
0.0648,,5062.613242860942,4716.707865515886,5054.29948812023,,79.9787122743254,79.9829974572489,79.98410781031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,304039.88977102534
0.06520000000000001,,5062.613242860942,4716.707865515886,5061.30673372023,,79.9787122743254,79.9829974572489,79.98402717031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,334655.23638965713
0.0656,,5062.613242860942,4716.707865515886,5068.31397932023,,79.9787122743254,79.9829974572489,79.98394653031099,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,370473.17835647456
0.066,,5062.613242860942,4716.707865515886,5075.321224920231,,79.9787122743254,79.9829974572489,79.98386589031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,412943.00627503725
0.06640000000000001,,5062.613242860942,4716.707865515886,5082.32847052023,,79.9787122743254,79.9829974572489,79.98378525031099,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,464107.41932068823
0.0668,,5062.613242860942,4716.707865515886,5089.33571612023,,79.9787122743254,79.9829974572489,79.98370461031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,526940.8711997973
0.06720000000000001,,5062.613242860942,4716.707865515886,5096.342961720231,,79.9787122743254,79.9829974572489,79.98362397031097,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,605949.2118935863
0.06760000000000001,,5062.613242860942,4716.707865515886,5103.350207320231,,79.9787122743254,79.9829974572489,79.98354333031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,708300.8279084786
0.068,,5062.613242860942,4716.707865515886,5110.357452920231,,79.9787122743254,79.9829974572489,79.98346269031097,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,846134.1626289057
0.0684,,5062.613242860942,4716.707865515886,5117.36469852023,,79.9787122743254,79.9829974572489,79.98338205031098,,0.9999658451248065,0.9999658450531136,0.9999658450808208,,Strongly Dominated,Baseline,1041768.2285729336
0.0688,,5062.613242860942,4716.707865515886,5124.37194412023,,79.9787122743254,79.9829974572489,79.98330141031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,1341207.3423626088
0.06920000000000001,,5062.613242860942,4716.707865515886,5131.379189720231,,79.9787122743254,79.9829974572489,79.98322077031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,1856905.8179713818
0.06960000000000001,,5062.613242860942,4716.707865515886,5138.386435320231,,79.9787122743254,79.9829974572489,79.98314013031099,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,2955558.4189330894
0.07,,5062.613242860942,4716.707865515886,5145.3936809202305,,79.9787122743254,79.9829974572489,79.98305949031098,,0.9999658451248065,0.9999658450531136,0.9999658450808206,,Strongly Dominated,Baseline,6910602.202061983
